time,fx,fy,fz,fn_sum,fworld_mag,ncon,freewheel_vel,drive_vel
0.29400000000000021,938.06015615354465,434.48402732035066,1959.452064570595,2172.4201366017533,2215.4425336508484,1,-0.29522466891265925,0.29950515486038876
0.29500000000000021,0,0,0,0,0,0,-0.2947726881233772,0.30180523633983836
0.29600000000000021,0,0,0,0,0,0,-0.29432139930416201,0.30410531746658931
0.29700000000000021,0,0,0,0,0,0,-0.29387080139562666,0.30640539824064161
0.29800000000000021,0,0,0,0,0,0,-0.29342089334000598,0.30870547866199533
0.29900000000000021,0,0,0,0,0,0,-0.29297167408115438,0.3110055587306505
0.30000000000000021,1170.8251460575757,542.58460506531583,2447.26782733447,2712.9230253265791,2766.6494890030804,1,-0.29723355706137677,0.30835178363099525
0.30100000000000021,973.65258935804343,451.25077673798353,2035.3580085336862,2256.2538836899175,2300.936516110879,1,-0.30069685432841919,0.30653248986451681
0.30200000000000021,870.79784286552456,403.61711196196086,1820.5439966047511,2018.0855598098042,2058.051529914002,1,-0.30374190471381157,0.3051484811664365
0.30300000000000021,741.72590243956813,343.82528178276652,1550.8830695688112,1719.1264089138326,1753.1718210768643,1,-0.30626366252267512,0.30431068179943976
0.30400000000000021,702.37731903045312,325.61502389496354,1468.7731943239346,1628.0751194748175,1660.3173607593999,1,-0.30862398349844633,0.30363950218037022
0.30500000000000022,594.71765990373581,275.73060127173352,1243.7825440728848,1378.6530063586677,1405.955716379241,1,-0.31054779929751053,0.30342390331070196
0.30600000000000022,551.84406027071361,255.87616396270096,1154.2458209803528,1279.3808198135048,1304.7175531090791,1,-0.31229658936316024,0.30338977267565537
0.30700000000000022,515.24946661589013,238.9294597087511,1077.8219496140971,1194.6472985437554,1218.3059774271028,1,-0.31389582645368935,0.303510537133794
0.30800000000000022,0,0,0,0,0,0,-0.31341526063947261,0.30581061799905096
0.30900000000000022,0,0,0,0,0,0,-0.312935430558204,0.30811069851160933
0.31000000000000022,568.28176548987585,263.60899959898796,1189.2428060539999,1318.0449979949399,1344.1474329139126,1,-0.31474997074227057,0.30800750561371876
0.31100000000000022,0,0,0,0,0,0,-0.31426809725681099,0.31030758578940237
0.31200000000000022,610.80414572245775,283.38073713210252,1278.4890887319309,1416.9036856605126,1444.9639084128983,1,-0.31625364517359456,0.31002485579489536
0.31300000000000022,0,0,0,0,0,0,-0.31576946960423802,0.31232493566123481
0.31400000000000022,0,0,0,0,0,0,-0.31528603529426469,0.31462501517487584
0.31500000000000022,0,0,0,0,0,0,-0.31480334110882702,0.31692509433581845
0.31600000000000023,0,0,0,0,0,0,-0.31432138591481479,0.31922517314406273
0.31700000000000023,0,0,0,0,0,0,-0.31384016858085262,0.32152525159960871
0.31800000000000023,0,0,0,0,0,0,-0.31335968797729724,0.32382532970245648
